Unnamed: 0,speaker,content,block,session
762,Saleh, Most complex…//[UI],0,2103
784,Saleh, [UI],0,2103
878,Will, Twenty-four fourteen. [UI],0,2103
891,Oleg, Wow! Mechanical engineer. So…[UI],0,2103
921,Katya, //[UI],0,2103
941,Oleg, //[UI],0,2103
943,Oleg," [UI] because water… Oh, not enough water. Well, two and eight they all...smashed it.",0,2103
970,Oleg, [UI],0,2103
1039,Katya, [UI],0,2103
1045,Oleg, [UI],0,2103
1058,Saleh, //[UI],0,2103
1062,Ashley, [UI],0,2103
1092,Oleg," I already…oh, shoot, [UI]",0,2103
1102,Saleh, //[UI],0,2103
1149,Ashley, //[UI]…Only the geology team members can drag and drop [UI],0,2103
1150,Oleg, //[UI],0,2103
1151,Will," Okay, so, //[UI]",0,2103
1152,Oleg, //[UI],0,2103
1175,Saleh, [UI],0,2103
1188,Will, Average…Material of average TBA. [UI]. Why can’t I…,0,2103
1195,Oleg, [UI],0,2103
1210,Katya, I think they’re taking [UI],0,2103
1234,Oleg, [UI],0,2103
1244,Saleh, [UI],0,2103
1251,Oleg," Well, right now, they are retrieving the message about [UI]…process reset.",0,2103
1256,Vika, It was just my turn. And I have nothing here [UI],0,2103
1272,Vika, [UI],0,2103
1315,Ashley, [UI],0,2103
1328,Vika, //[UI],0,2103
1338,Oleg, Okay…[UI],0,2103
1345,Saleh, [UI],0,2103
1346,Vika, [UI],0,2103
1355,Saleh, [UI],0,2103
1361,Vika, //[UI],0,2103
1371,Oleg, [UI]…When…when is our next assignment?,1,2103
1387,Vika, [UI],1,2103
1450,Oleg," For drilling, for [UI]… I wanted to ask a question: What is a [SL] sedimentologist. It’s planetary geology.",1,2103
1491,Katya, //[UI] NASA,1,2103
1493,Saleh, [UI],1,2103
1496,Saleh, [UI],1,2103
1506,Oleg, [UI],1,2103
1518,Saleh, It’s mentioned [UI],1,2103
1530,Ashley, [UI],1,2103
1545,Saleh, [UI],1,2103
1564,Saleh, //[UI],1,2103
1573,Saleh, [UI],1,2103
1593,Vika, [UI],1,2103
1604,Ashley, [UI],1,2103
1622,Ashley, [UI],1,2103
1630,Saleh, [UI],1,2103
1634,Saleh, [UI],1,2103
1659,Ashley, [UI],1,2103
1675,Ashley, God! //[UI],1,2103
1681,Ashley, [UI],1,2103
1683,Ashley and Saleh, //[UI],1,2103
1689,Ashley, [UI],1,2103
1718,Ashley, [UI],1,2103
1723,Vika, //[UI],1,2103
1726,Vika, //I was afraid [UI],1,2103
1753,Oleg, //[UI],1,2103
1757,Will, [UI],1,2103
1762,Oleg, [UI],1,2103
1763,Oleg, [UI],1,2103
1773,Katya, //[UI],1,2103
1782,Vika, [UI],1,2103
1863,Vika, //[UI],1,2103
1883,Vika, [UI]…Then let’s look.,1,2103
1891,Vika, [UI],1,2103
1924,Ashley, [UI],1,2103
1925,Oleg, Barabashka went…[UI],1,2103
1940,Vika, Yes. [UI],1,2103
1972,Saleh, [UI],1,2103
2015,Vika," [UI] …Oops, oops, oops. Please, forgive me.",1,2103
2053,Vika, [UI],1,2103
2059,Vika," Do you have a lot of people there [UI]? In that same place, if there’s more than necessary, then it’s just [SL] use.",1,2103
2060,Oleg," So, cloudy impurities…cloudy impurities [UI]",1,2103
2062,Vika, [UI],1,2103
2063,Saleh, Hm…[UI],1,2103
2071,Vika, [UI],1,2103
2078,Will," Yes. It’s, like, we want it closer to zero, and this point is seventy-eight. It means that…[UI]…It just means that we lose a lot of water, in general.",1,2103
2082,Vika, [UI],1,2103
2104,Oleg, [UI],1,2103
2145,Will," I’ll look again. [UI]. Okay, it’s okay.",1,2103
2149,Will," [UI]. Okay, not bad.",1,2103
2152,Will, [UI],1,2103
2161,Vika, Just a second. I think I’ve found something…[UI],1,2103
2162,Katya, [whispering] [UI],1,2103
2193,Saleh, //[UI] water depth,1,2103
2207,Ashley, Um. Accessibility… [UI],1,2103
2210,Oleg, [UI],1,2103
2269,Ashley," They just said, you know, “We’re here”. Uh, so…We…receive…[UI]",1,2103
2272,Ashley, [UI],1,2103
2353,Oleg, //[UI],1,2103
2392,Katya, Okay. [UI],1,2103
2393,Will, “Looks like there is three-minute delay. [UI]”,1,2103
2394,Will, Okay. Okay. …[UI],1,2103
2439,Katya, The ground //is so good. [UI],1,2103
2491,Katya, Hm. //[UI],1,2103
2514,Will, There’s water you can’t use //[UI],1,2103
2564,Ashley, [UI],1,2103
2571,Katya, [UI],1,2103
2654,Ashley, [UI],1,2103
2659,Saleh, [UI],1,2103
2666,Katya, [UI],2,2103
2668,Katya, [UI],2,2103
2675,Katya, [UI],2,2103
2679,Saleh, [UI],2,2103
2700,Oleg, [UI]. //I have thirty-five...mineral.,2,2103
2702,Saleh, //[UI],2,2103
2718,Oleg, [UI]…[PH] Well…well…well…well…They aren’t writing for some reason. They are sleeping. Are they writing to you?,2,2103
2733,Saleh, Most complex…//[UI],2,2103
2755,Saleh, [UI],2,2103
2849,Will, Twenty-four fourteen. [UI],2,2103
2862,Oleg, Wow! Mechanical engineer. So…[UI],2,2103
2892,Katya, //[UI],2,2103
2912,Oleg, //[UI],2,2103
2914,Oleg," [UI] because water… Oh, not enough water. Well, two and eight they all...smashed it.",2,2103
2941,Oleg, [UI],2,2103
3010,Katya, [UI],2,2103
3016,Oleg, [UI],2,2103
3029,Saleh, //[UI],2,2103
3033,Ashley, [UI],2,2103
3063,Oleg," I already…oh, shoot, [UI]",2,2103
3073,Saleh, //[UI],2,2103
3120,Ashley, //[UI]…Only the geology team members can drag and drop [UI],2,2103
3121,Oleg, //[UI],2,2103
3122,Will," Okay, so, //[UI]",2,2103
3123,Oleg, //[UI],2,2103
3146,Saleh, [UI],2,2103
3159,Will, Average…Material of average TBA. [UI]. Why can’t I…,2,2103
3166,Oleg, [UI],2,2103
3181,Katya, I think they’re taking [UI],2,2103
3205,Oleg, [UI],2,2103
3215,Saleh, [UI],2,2103
3222,Oleg," Well, right now, they are retrieving the message about [UI]…process reset.",2,2103
3227,Vika, It was just my turn. And I have nothing here [UI],2,2103
3243,Vika, [UI],2,2103
3286,Ashley, [UI],2,2103
3299,Vika, //[UI],2,2103
3309,Oleg, Okay…[UI],2,2103
3316,Saleh, [UI],2,2103
3317,Vika, [UI],2,2103
3326,Saleh, [UI],2,2103
3332,Vika, //[UI],2,2103
3342,Oleg, [UI]…When…when is our next assignment?,2,2103
3358,Vika, [UI],2,2103
3421,Oleg," For drilling, for [UI]… I wanted to ask a question: What is a [SL] sedimentologist. It’s planetary geology.",2,2103
3462,Katya, //[UI] NASA,2,2103
3464,Saleh, [UI],2,2103
3467,Saleh, [UI],2,2103
3477,Oleg, [UI],2,2103
3489,Saleh, It’s mentioned [UI],2,2103
3501,Ashley, [UI],2,2103
3516,Saleh, [UI],2,2103
3535,Saleh, //[UI],2,2103
3544,Saleh, [UI],2,2103
3564,Vika, [UI],2,2103
3575,Ashley, [UI],2,2103
3593,Ashley, [UI],2,2103
3601,Saleh, [UI],2,2103
3605,Saleh, [UI],2,2103
3630,Ashley, [UI],2,2103
3646,Ashley, God! //[UI],2,2103
3652,Ashley, [UI],2,2103
3654,Ashley and Saleh, //[UI],2,2103
3660,Ashley, [UI],2,2103
3689,Ashley, [UI],2,2103
3694,Vika, //[UI],2,2103
3697,Vika, //I was afraid [UI],2,2103
3724,Oleg, //[UI],2,2103
3728,Will, [UI],2,2103
3733,Oleg, [UI],2,2103
3734,Oleg, [UI],2,2103
3744,Katya, //[UI],2,2103
3753,Vika, [UI],2,2103
3834,Vika, //[UI],2,2103
3854,Vika, [UI]…Then let’s look.,2,2103
3862,Vika, [UI],2,2103
3895,Ashley, [UI],2,2103
3896,Oleg, Barabashka went…[UI],2,2103
3911,Vika, Yes. [UI],2,2103
3949,Ashley," [UI]. Okay, cool. And everyone is also recording a video, correct?",0,2118
3959,Salah, [UI],0,2118
3984,Vika, Correct. [UI],0,2118
4037,Salah, We think that you are making some calculations and then you are telling us the [UI] and it’s //just the [UI],0,2118
4038,Oleg, //[UI],0,2118
4145,Sala,//[UI] Now she is talking.,0,2118
4184,Ashley," No, I’ve already continued [UI]",0,2118
4190,Oleg, [UI],0,2118
4293,Vika, [UI],0,2118
4300,Will, [UI],0,2118
4352,Ashley," I can’t now because…Oh, no. There is also [UI]",0,2118
4377,Ashley, They want five thousand to survive. I can bring you my book. Even I need that [UI],0,2118
4386,Will, I don’t…I don’t…It’s not [UI],0,2118
4397,Ashley," Okay. So, Sign Off time. And…what I want [UI]",0,2118
4399,Ashley, Yes. [UI],0,2118
4443,Oleg, [UI],0,2118
4464,Ashley, Okay. [UI],0,2118
4471,Ashley, [UI],0,2118
4479,Ashley, [UI],0,2118
4496,Vika, [UI],0,2118
4497,Will, [UI],0,2118
4500,Salah, [UI],0,2118
4506,Salah," Yeah, by fluid, I think. [UI]",0,2118
4509,Salah, [UI],0,2118
4512,Salah, It’s one of the [UI] there.,0,2118
4518,Ashley, We won’t [UI] have any sound.,0,2118
4532,Ashley, They had a month. They had time. Then I see it in the cyclogram and I tell them //[UI],0,2118
4553,Oleg, [UI]. So what? Are we going to be waiting for the mechanic?,0,2118
4571,Salah, [UI],0,2118
4574,Ashley, [UI],0,2118
4578,Salah," Yeah, I have//[UI] after you, then [SL] mine put earlier.",0,2118
4602,Oleg," Are you the only one left? [UI] quieter than anyone…Vika, who is on duty today?",0,2118
4620,Salah, //[UI],0,2118
4621,Oleg, //[UI]. The big one is for you right away. [UI].,0,2118
4626,Vika, [UI]…Where did I upload them to then?,0,2118
4636,Ashley, Fuck. It seems that [UI] operations. [UI],1,2118
4653,Vika, [UI],1,2118
4668,Ashley," Yeah, yeah. I’m [UI]. All right, a trial. They want a new trial.",0,2110
4816,Vika, [UI],0,2110
4820,Ashley, 47-48. [UI] Ha-ha.,0,2110
4861,Ashley, 46-8. [UI].,0,2110
4897,Salah, [UI] for us.,0,2110
4922,Ashley, ... according to our // [UI].,0,2110
4951,Vika, Boo. Great [UI],0,2110
4955,Ashley, Ha-ha. [UI] one person.,0,2110
4981,Will, Okay. Decent [UI] water.,0,2110
5033,Oleg, [UI].,0,2110
5068,Ashley, // Ha-ha. It’s very much so. I [UI] very much.,0,2110
5102,Salah, // [UI].,0,2110
5124,Vika, You know what I am doing right after the questionnaire [UI].,0,2110
5132,Will," // Yes, but there’s only one such, they are like cycles [UI] they were very strange today, in fact.",0,2110
5179,Salah, [UI] I think we’ve signed off?,0,2110
5230,Vika, [UI] We are having a good time communicating.,0,2110
5237,Will," [UI], so he is done now [SL].",0,2110
5272,Ashley, Eat [UI].,0,2110
5274,Will," // [UI]. Not immediately into space, because you know why. What?",0,2110
5299,Oleg, // The one that ha-ha [UI] is late.,0,2110
5316,Ashley, // We [UI] happened.,0,2110
5334,Will, [UI].,0,2110
5392,Oleg, [UI],0,2110
5424,Vika, // [UI],0,2110
5438,Salah, Do I need [UI] today for Super Mario?,0,2110
5443,Oleg," Darn! [UI] Complete, complete, complete.",0,2110
5451,Ashley, // Because today there is a lot here for me [UI].,0,2110
5485,Oleg," // [UI] 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28.",0,2110
5506,Will," // At least, it’s okay here [UI].",0,2110
5525,Oleg, All of them at the MCC [UI].,0,2110
5539,Will, // [UI],0,2110
5546,Ashley," // I should have done it here [UI], so that I again…",0,2110
5554,Will," I’ll refresh. And I choose. [humming] Yes, [UI] It needs to be refreshed.",0,2110
5666,Will, [UI]? Darn.,0,2110
5669,Vika, [UI],0,2110
5672,Salah, [UI],0,2110
5677,Will, Oh! [UI],0,2110
5680,Ashley, [UI],0,2110
5682,Ashley," Oh, great! [UI]",0,2110
5688,Oleg, // [UI] writing?,0,2110
5713,Vika, [UI],0,2110
5716,Ashley, [UI] ten. Ten.,0,2110
5726,Oleg, //[UI],0,2104
5787,Katya, [UI],0,2104
5790,Oleg," //[UI]. There is no camera. It doesn’t open. Here, see?",0,2104
5830,Will, //[UI],0,2104
5858,Salah, Why? [UI]?,0,2104
5869,Katya," //Only the geologist team [UI]. So, and who are the geologists here? Come on.",0,2104
5888,Vika, [UI],0,2104
5896,Ashley, I thought that [UI],0,2104
5954,Oleg, So…very many…hot there. [UI]…Seventy…it’s too much…it will be only…,0,2104
5956,Ashley," …Pretty high and will cost four times as much as two [UI]. So, if I have six and [UI]. [UI]. Okay.",0,2104
5958,Oleg, It’s too much [UI].,0,2104
5959,Ashley, And the red is //[UI],0,2104
5964,Vika, But Oleg said that [UI],0,2104
5995,Oleg, //[UI],0,2104
6105,Katya, [UI],0,2104
6114,Ashley, [UI],0,2104
6143,Ashley," I requested that [UI]. Pringles, please.",0,2104
6152,Salah, What [UI]?,0,2104
6242,Salah, [UI],0,2104
6291,Vika," Oh, okay. …[UI]",0,2104
6351,Katya, [UI],0,2104
6360,Salah, //[UI],0,2104
6369,Oleg, [UI],0,2104
6372,Vika," They are only large. So, they can be filtered. [UI]",0,2104
6395,Salah, [UI],0,2104
6409,Vika," Okay. Ah, “you all”. Okay. …Hello, [UI]",0,2104
6410,Ashley," It’s so nice. I like it. …Oh, that’s me. That’s what I mean. So, if it says that it’s your range zone, it means that there is //[UI]",0,2104
6414,Ashley," //So, that means that I’m assuming that if there is a zero for safe zones, that means that there is //not a frequency of [UI] storms.",0,2104
6436,Salah, //[UI],0,2104
6469,Vika, //[UI],0,2104
6495,Ashley, [UI] if there is materials.,0,2104
6499,Maybe Vika, [UI],0,2104
6557,Vika, [UI],0,2104
6578,Vika, //[UI],0,2104
6615,Vika, Throwing laptops down onto the floor. Putting them away [UI],0,2104
6632,Vika, Okay. [UI] Waiting for other players.,0,2104
6651,Katya, //[UI],0,2104
6704,Salah, What’s [UI],0,2104
6728,Oleg, DeChurch ten. …Test 2C? [UI],0,2104
6736,Ashley, Nothing [UI],0,2116
6738,Ashley, Video [UI],0,2116
6743,Vika, [UI],0,2116
6759,Salah," Why are you //lying, Ash? You are enjoying [UI]",0,2116
6797,Ashley, [SL] I can’t change //my [UI].,0,2116
6806,Oleg, There on [UI] only large ones.,0,2116
6929,Will, [UI],0,2116
6966,Ashley, //Because it’s [UI].,0,2116
6993,Salah, //[UI],0,2116
7076,Vika, [UI],0,2116
7175,Salah, [UI],0,2116
7212,Ashley," Alright. So, green, red…[UI]",0,2116
7233,Ashley, [UI].,0,2116
7307,Ashley, It’s just [UI],0,2116
7311,Ashley, [UI],0,2116
7337,Vika, I used to sound like grandma. [UI],0,2108
7345,Ashley, [UI],0,2108
7352,Oleg, [UI] Can you imagine that?  [SL] It’s two and seven again.,0,2108
7362,Will, [UI],0,2108
7376,Will, [UI]. //What was yours again?,0,2108
7391,Oleg, [UI],0,2108
7410,Oleg," //[UI]. It would be seventy, not seventy-four.",0,2108
7514,Vika, [UI],0,2108
7515,Salah," Is chocolate [UI]? [SL] No, I don’t know so.",0,2108
7526,Salah," [UI] Nineteen, yes? After you finish. Could you repeat that again? [UI]",0,2108
7529,Will," Yeah, yeah.  [UI]",0,2108
7531,Will, [UI],0,2108
7543,Will, [UI],0,2108
7551,Will," Yeah. No, I think my [UI] [SL] pressure is on. It’s not a big deal.",0,2108
7586,Salah, [UI],0,2108
7591,Ashley, [whispers] [UI],0,2108
7622,Will," I mean it’s always better to get whatever they agree on. They are still talking about twenty-two thirty-two and that definitely doesn’t work for them. So, I’m trying to be like …we need to move on to thirty-eight fourteen. [UI]",0,2108
7702,Salah, Write Ashley [UI],0,2108
7711,Salah," When he told you, I thought: “Okay”. Can we see what they want? Does not work. Okay, I will show you [UI].",0,2108
7737,Ashley, Did //[UI] have Project Red in his mission?,0,2108
7750,Ashley, Mhm. I know that Reynold said that there are two teams. They switch. [UI],0,2108
7752,Will, [UI] about these.,0,2108
7766,Will:,"  They are saying it’s thirty-eight. They are working on [UI], but it should work.",0,2108
7779,Salah, [UI],0,2108
7790,Ashley, [UI] to [SL] green.,0,2108
7796,Ashley, Utility…[UI],0,2108
7808,Ashley, I need one more [UI] three to red.,0,2108
7809,Ashley," Come on…Why does it look like [UI]? Oh, Jesus! Oh my God. Okay.",0,2108
7840,Vika, [UI],0,2108
7878,Oleg, [UI],0,2108
7917,Salah, [UI]. It’s okay. Flexible.,0,2108
7920,Salah, [UI]. Okay.,0,2108
7924,Salah, [UI],0,2108
7931,Ashley, [UI] one.,0,2108
7934,Salah, [UI],0,2108
7936,Will," Do you know what happened? [UI] told the maintenance. Maintenance sent it to me, and I sent it to maintenance.",0,2108
7941,Ashley, [UI],0,2114
7963,Vika, [UI]. I think so. Yeah.,0,2114
7987,Vika, Now it’s all [UI].,0,2114
8002,Ashley, [UI],0,2114
8063,Will," It’s pretty much the same amount of water as in thirty-one thirty-one. So, the dirtier one //[UI]",0,2114
8102,Will, //[UI]. Yeah.,0,2114
8143,Vika, //[UI],0,2114
8165,Vika, What? [UI],0,2114
8245,Vika, //[UI],0,2114
8256,Vika, No. [UI]. Do you want?,0,2114
8371,Ashley," So, forty-three twenty-seven is very, very, very, //[UI]",0,2114
8405,Ashley, [UI]…I don’t know what it’s called.,0,2114
8419,Ashley, Did you seriously take my [UI]?,0,2114
8443,Salah, Usually it’s [UI],0,2114
8455,Oleg," Eight thirty-nine… If there is water, it will absolutely be [UI].",0,2114
8495,Vika, [UI],0,2114
8503,Will, No. [UI]…,0,2114
8547,Salah," Ah, okay. Okay. [UI] MTS party. And who set the name? Will?",0,2114
8553,Vika, [UI],0,2114
8583,Salah," Oh, yeah. Okay. [UI]",0,2114
8593,Salah, Let’s sign off? [UI]…Vika…,0,2114
8606,Will, [UI],0,2114
8637,Will, If they are not gonna reject it. //[UI],0,2114
8650,Ashley, //[UI],0,2114
8683,Oleg," Fuck, I just wanted to press [UI] for her. //She told me that there is a toilet. [UI]",0,2114
8686,Oleg, Is there any stress? [UI] toilet.,0,2114
8712,Salah, [UI],0,2114
8737,Vika, Yes. [UI]. Please. Thank you.,0,2114
8741,Vika, [UI]. At least…,0,2114
8757,Oleg, [UI],0,2114
8906,Will, [UI],0,2115
9028,Ashley, Are you ready for our pictures //[UI] during the next task?,0,2115
9091,Salah, //[UI],0,2115
9264,Ashley, [UI],0,2115
9299,Ashley," Oh, paper [UI]",0,2115
9306,Vika, Sirius [UI],0,2115
9316,Ashley," [UI]. One and two, say, that I put one there. One there…",0,2115
9346,Salah, //[UI],0,2115
9366,Salah, I read it as “flight engineer”. [UI] I was going to ask you why.,0,2115
9400,Vika, //Now is…[UI]…Crispies. Ew.,0,2115
9460,Oleg, [UI],0,2115
9503,Oleg, //[UI],0,2115
9508,Oleg, //[UI],0,2115
9513,Salah, Still [UI] yours?,0,2115
9539,Vika, [UI]. What else do you have tomorrow? What’s going on here?,0,2115
9552,Will, [UI],0,2115
9559,Vika, [UI],0,2115
9563,Salah, //You [UI],0,2115
9622,Salah, [UI],0,2107
9653,Salah, [UI],0,2107
9664,Vika, //[UI],0,2107
9725,Will, [UI],0,2107
9731,Salah," //[UI].  You are doing calculation, right, Will?",0,2107
9768,Will, Yeah. Cool. [UI],0,2107
9841,Will," Yeah, I told them that [UI] twenty is the best for our end.",0,2107
9857,Will, Okay. [UI] here.,0,2107
9916,Will, [UI],0,2107
9922,Will, [UI],0,2107
9930,Will, [UI],0,2107
9931,Oleg, //[UI],0,2107
9980,Will, [UI]. Okay.,0,2107
9981,Vika, //[UI],0,2107
10003,Oleg, [UI],0,2107
10005,Salah, Oleg [UI],0,2107
10013,Salah, [UI],0,2107
10036,Ashley," Okay. I’m gonna tell them that. …You said, there is no water, right? “Because no water, too deep, [UI]",0,2107
10056,Vika," Yes. [UI] Oops, out of habit I added drilling. …Do we have some candy?",0,2107
10084,Oleg, And there’s also fifty-fifty on this line. It’s just wonderful. Pure water. [UI] don’t want.,0,2107
10115,Will," points where there is something. Type, pros, cons. So I need to know //to whom [UI]",0,2107
10243,Vika, [UI],0,2107
10306,Will, //[UI] runner.,0,2107
10319,Salah, [UI],0,2107
10346,Will," What is this five and five [UI]. Oh, it’s this thing, yes?",0,2107
10367,Salah, [UI],0,2107
10379,Ashley," So, green. [UI] is twice as much as [UI]. [UI]",0,2107
10383,Vika," Well, okay, yes, an okay point. [UI]",0,2107
10396,Will, [UI] did too.,0,2107
10410,Will," We are waiting for [UI].Okay, good.",0,2107
10433,Salah, [UI],0,2107
10462,Oleg," Well, yes. Now I [UI]",0,2107
10501,Will, We’ll do ten after. //After the [UI],0,2107
10506,Salah, [UI],0,2107
10509,Vika, [UI] You love my joke.,0,2107
10524,Vika, //[UI],0,2107
10541,Salah," [UI] Okay, let’s start.",0,2107
10561,Salah, [UI],0,2107
10566,Ashley, Yes. I feel like the kid who wasn’t picked for the kickball team in high school. [UI],0,2107
10573,Maybe Will, [UI],0,2107
10575,Maybe Oleg, They heard me. So [UI],0,2107
10576,Will," Hurry up, boy! [UI] party soon.",0,2107
10610,Salah, [UI] Ashley you are the one person just…,0,2107
10619,Vika, I to you //[UI],0,2107
10633,Ashley, [UI] this.,0,2107
10635,Vika," Will, [UI], please?",0,2107
10636,Will, [UI],0,2107
10657,Ashleу, [UI],0,2117
10659,Ashley," Thirty-five forty. Seems average to me. Not bad and not the best, but average. [UI]",0,2117
10729,Oleg, [UI],0,2117
10799,Ashley, [UI],0,2117
10812,Oleg," well, I am actually [UI] don’t rate anything. And ground temperature.",0,2117
10907,Ashley, It is automatically filled in [UI].,0,2117
10914,Vika, Let’s see. [UI].,0,2117
10915,Salah," [UI],",0,2117
10928,Salah," [UI],",0,2117
10930,Ashley, [UI].,0,2117
10933,Salah," //[SL] We did, thank you. [UI]",0,2117
10945,Vika, No. Very much [UI],0,2117
10970,Maybe Salah," [SL] Twenty-eight. [UI] …Third one: “We need video from you, guys?”",0,2117
11040,Oleg," Will, do you work only with two indicators: material of LHSB and [UI]?",0,2117
11102,Salah, It’s [UI],0,2117
11131,Oleg, Stop. Who are the [UI],0,2117
11166,Salah," //[UI] showing here, huh?",0,2117
11179,Salah, [UI],0,2117
11308,Salah, Sign off [UI],0,2117
11309,Oleg, [UI]. Sit silently and make her dirty little changes.,0,2117
11337,Salah, You said that hers [UI].,0,2117
11349,Salah, [UI],0,2117
11364,Salah, //[UI],0,2117
11375,Salah, //[UI] and select.,0,2117
11389,Vika," So important. Ash…Hm, good idea. [UI]",0,2117
11402,Vika, [UI],0,2117
11405,Oleg," //Look. One, two, three, four and, here's one of them – nine hundred ninety-eight [UI]",0,2117
11411,Ashley, [UI],0,2117
11421,Salah, [UI],0,2117
11422,Will, [UI],0,2117
11437,Will, It may not be hard or easy. It may just be [UI] you can change it.,0,2117
11438,Salah," Okay, //[UI]",0,2117
11448,Will, Turn…turn the [UI],0,2117
11474,Vika, What's going on here? Wow! …[UI]…Wow!,0,2117
11476,Ashley," Yes, knew it should [UI].",0,2117
11478,Ashley, It’s up to you [UI].,0,2117
11481,Ashley, [UI] He wants to send you a message…,0,2117
11496,Oleg, [UI]…Is it over?,0,2117
11501,Ashley, Nobody really fond of your [UI] [SL] feelings status in chats.,0,2117
11520,Ashley," Okay, I don't have this person who [UI]",0,2117
11534,Ashley, [UI],0,2117
11538,Ashley, [UI],0,2117
11553,Will," [UI] after this. It will be, like, ewww…",0,2117
11563,Will, [UI],0,2117
11564,Ashley, [UI],0,2117
11580,Salah, [UI],0,2106
11619,Oleg, “Please check your credit”. Error [UI],0,2106
11620,Ashley, [UI]. Let’s…,0,2106
11622,Oleg," Sure. Yes. So…Delta Red…delta Red [UI]…Yes…[SL]nine, slash…",0,2106
11623,Oleg, [UI] production…Yes. Everything is correct.,0,2106
11624,Ashley," Okay. [UI]…Everything is correct here, too?",0,2106
11626,Ashley," [UI]…Huh. And it’s definitely your username, yes?",0,2106
11644,Ashley, //[UI]. He can’t get into the server.,0,2106
11663,Oleg, [UI],0,2106
11677,Oleg, [UI],0,2106
11682,Oleg, [UI],0,2106
11696,Ashley, [UI].,0,2106
11729,Ashley, Six hours. [SL] I also think [UI],0,2106
11742,Vika, [UI],0,2106
11848,Oleg," So, it’s thirty by thirty. Simply, [UI].",0,2106
11882,Vika, [UI],0,2106
11884,Salah, [UI],0,2106
11885,Oleg," [UI]… Okay, the meteorologist is making some noise here…Is that you?",0,2106
11900,Oleg, [UI],0,2106
11924,Salah," It’s [UI], you think?",0,2106
11959,Oleg, //[UI],0,2106
11967,Ashley, //[UI] it’s so interesting.,0,2106
11975,Oleg," I was thinking where is that meteorologist. Here he is. There, take that!  [UI] too, right?",0,2106
11990,Salah, They respond only [UI],0,2106
12022,Will," [SL] Okay. …Operations is still [UI]. Okay, cool. They are currently saying…I said…They said that both…",0,2106
12035,Salah, [UI],0,2106
12043,Salah," So, the scenario of the [UI] everything is just to look for a point? There is no scenario for constructing the well?",0,2106
12045,Salah, [UI] for every task.,0,2106
12078,Ashley," Vika, what did you say? Oh, fuck! [UI]. Hang on. …Okay. Which one did you say? Sorry.",0,2106
12098,Oleg, //[UI],0,2106
12141,Oleg," So then, to Los Angeles [UI]?",0,2106
12163,Vika, [UI] Forty-two seventeen.,0,2106
12177,Salah, //[UI],0,2106
12185,Salah, Pretty bad for me [UI],0,2106
12202,Will," Okay, okay, okay. “[UI]”",0,2106
12280,Salah, [UI]. Okay.,0,2106
12329,Salah," [UI] is saying, twenty-four thirty-five. //drilling specialist.",0,2106
12343,Ashley, [UI],0,2106
12354,Salah," I think, all of those points are //[UI]",0,2106
12363,Salah," What did they say? When you make the [UI] round to them regarding the…last [UI] they said, no coffee and no chocolate after eight.",0,2106
12384,Ashley," I mean, they are adding stuff for fifty-five. Apparently 16J [UI]. Okay.",0,2106
12386,Ashley, [UI]. I don’t know [UI],0,2106
12455,Vika, //[UI],0,2106
12494,Salah, [UI],0,2106
12506,Salah, [UI],0,2106
12553,Vika," No. …Forgive me, please. I [UI] you. Please forgive me.",0,2106
12564,Ashley, We are playing…We [UI] such…,0,2106
12566,Ashley, [UI],0,2106
12574,Ashley, [UI],0,2106
12578,Ashley, [UI]. Okay. Okay.,0,2106
12584,Ashley, [UI],0,2106
12585,Oleg," And let’s all go and have some rest. So, this//[UI]",0,2106
12586,Ashley, //[UI],0,2106
12610,Vika, [UI],0,2106
12611,Ashley, You can’t do that…everyone…gives [UI],0,2106
12623,Ashley, Mhm…Hydrogeologist [UI]. Hydro…,0,2106
12637,Vika, This is a very strange [UI],0,2106
12645,Ashley, [UI],0,2106
12667,Oleg," [SL] Human out all these…materials put them, [UI] - yes; I – yes; mechanic – yes. Only structural geologist…",0,2106
12669,Salah, //[UI],0,2106
12684,Vika," //No, no, no. At [UI]. Okay.",0,2106
12709,Will," [SL] Drag…Okay, what does this say? It’s saying… ‘Yeah, you guys need to drag and drop location [UI] into the Signoff sheet”. Okay.",1,2106
12714,Ashley, Twenty-five [UI],1,2106
12742,Ashley, [UI],1,2106
12743,Oleg," [UI]. Oh, Salya…",1,2106
12765,Ashley," So, I’m going to [UI]",1,2106
12778,Salah, “We are waiting for you. Can you //[UI],1,2106
12779,Ashley," //Be, like, “[SL] Add maintenance specialist [UI]",1,2106
12817,Ashley, [UI],1,2106
12818,Salah, [UI],1,2106
12827,Will, [UI],1,2106
12832,Vika, Back [UI]. To the question “Who didn’t you like?” I would say the guy that did not mark it.,1,2106
12855,Oleg," People don’t live that long, damn. …it’s just [UI]. Read the same questionnaires and look for some meaning in them.",1,2106
12877,Oleg, [UI],1,2106
12887,Ashley, Just now [UI] only started.,1,2106
12889,Ashley, [UI],1,2106
12892,Ashley, How can I be working if I have…[UI],1,2106
12894,Ashley, [UI],1,2106
12899,Ashley, [UI],1,2106
12978,Vika, [UI],0,2112
13016,Oleg, Do you have //[UI]?,0,2112
13137,Oleg, [UI],0,2112
13262,Oleg, [UI],0,2112
13367,Salah, [UI] They suggested this point.,0,2112
13439,Ashley, //Yeah. [UI],0,2112
